W R G B
0.00433747820111 255 50 226
0.00455986546398 255 46 225
0.00433747820111 255 46 225
0.00373330208526 255 57 233
0.00290749858744 255 55 231
0.00204887962545 255 45 220
0.00130642332847 255 40 215
0.000753740691637 239 51 215
0.000434870549116 207 52 207
0.000753740691637 212 57 212
0.00118210071139 254 36 205
0.00167748075871 255 42 211
0.00215392793018 255 32 208
0.00250250722566 255 27 203
0.00263081351481 255 34 213
0.00250250722566 255 36 215
0.00215392793018 255 39 215
0.00167748075871 255 35 211
0.00118210071139 255 35 210
0.000753740691637 255 34 209
0.000434870549116 234 46 210
0.000434870549116 190 64 205
0.000753740691637 191 65 206
0.00118210071139 195 63 201
0.00167748075871 195 63 201
0.00215392793018 206 68 206
0.00250250722566 207 69 207
0.00263081351481 211 67 207
0.00250250722566 211 67 207
0.00215392793018 213 67 210
0.00167748075871 213 67 210
0.00118210071139 214 68 211
0.000753740691637 215 69 212
0.000434870549116 207 61 206
0.000753740691637 210 61 203
0.00130642332847 211 62 204
0.00204887962545 236 57 204
0.00290749858744 238 59 206
0.00373330208526 236 51 198
0.00433747820111 239 54 201
0.00455986546398 249 49 201
0.00433747820111 249 49 201
0.00373330208526 255 47 204
0.00290749858744 255 47 204
0.00204887962545 246 48 202
0.00130642332847 242 44 198
0.000753740691637 250 52 208
0.00118210071139 210 61 203
0.00204887962545 211 62 204
0.00321328288319 236 57 204
0.00455986546398 249 70 217
0.00585498315243 239 54 201
0.00680251991709 250 65 212
0.00715129257136 255 58 210
0.00680251991709 255 58 210
0.00585498315243 255 55 212
0.00455986546398 255 55 212
0.00321328288319 255 57 211
0.00204887962545 255 57 211
0.00118210071139 253 55 211
0.00167748075871 255 46 198
0.00290749858744 255 49 201
0.00455986546398 255 42 202
0.00647075710589 255 47 207
0.00830861658918 255 49 206
0.00965323526301 255 50 207
0.0101481672185 255 47 209
0.00965323526301 255 47 209
0.00830861658918 255 41 208
0.00647075710589 255 42 209
0.00455986546398 255 50 215
0.00290749858744 255 51 216
0.00167748075871 255 49 216
0.00215392793018 255 58 210
0.00373330208526 255 53 205
0.00585498315243 255 51 211
0.00830861658918 255 49 209
0.010668474878 255 50 207
0.012394999431 255 55 212
0.0130305046414 255 50 212
0.012394999431 255 49 211
0.010668474878 255 44 211
0.00830861658918 255 45 212
0.00585498315243 255 51 216
0.00373330208526 255 51 216
0.00215392793018 255 49 216
0.00250250722566 255 35 201
0.00433747820111 255 41 207
0.00680251991709 255 43 205
0.00965323526301 255 48 210
0.012394999431 255 47 204
0.0144009347775 255 43 200
0.0151392864924 255 46 205
0.0144009347775 255 45 204
0.012394999431 255 43 205
0.00965323526301 255 44 206
0.00680251991709 255 47 210
0.00433747820111 255 47 210
0.00250250722566 255 46 210
0.00263081351481 255 42 208
0.00455986546398 255 45 211
0.00715129257136 255 45 207
0.0101481672185 255 45 207
0.0130305046414 255 46 203
0.0151392864924 255 47 204
0.0159154943092 255 46 205
0.0151392864924 255 44 203
0.0130305046414 255 43 205
0.0101481672185 255 44 206
0.00715129257136 255 47 210
0.00455986546398 255 47 210
0.00263081351481 255 46 210
0.00250250722566 255 44 209
0.00433747820111 255 44 209
0.00680251991709 255 37 197
0.00965323526301 255 38 198
0.012394999431 255 42 200
0.0144009347775 255 43 201
0.0151392864924 255 46 202
0.0144009347775 255 46 202
0.012394999431 255 46 201
0.00965323526301 255 46 201
0.00680251991709 255 50 202
0.00433747820111 255 57 209
0.00250250722566 255 51 202
0.00215392793018 255 44 209
0.00373330208526 255 44 209
0.00585498315243 255 43 203
0.00830861658918 255 43 203
0.010668474878 255 43 201
0.012394999431 255 44 202
0.0130305046414 255 46 202
0.012394999431 255 46 202
0.010668474878 255 49 204
0.00830861658918 255 49 204
0.00585498315243 255 50 202
0.00373330208526 255 62 214
0.00215392793018 255 58 209
0.00167748075871 255 39 200
0.00290749858744 255 37 198
0.00455986546398 255 34 198
0.00647075710589 255 35 199
0.00830861658918 255 41 207
0.00965323526301 255 43 209
0.0101481672185 255 44 209
0.00965323526301 255 44 209
0.00830861658918 255 45 209
0.00647075710589 255 44 208
0.00455986546398 255 45 206
0.00290749858744 255 45 206
0.00167748075871 255 48 203
0.00118210071139 255 44 205
0.00204887962545 255 45 206
0.00321328288319 255 41 205
0.00455986546398 255 42 206
0.00585498315243 255 41 207
0.00680251991709 255 41 207
0.00715129257136 255 39 204
0.00680251991709 255 39 204
0.00585498315243 255 39 203
0.00455986546398 255 39 203
0.00321328288319 255 39 200
0.00204887962545 255 42 203
0.00118210071139 255 51 206
0.000753740691637 255 54 209
0.00130642332847 255 56 211
0.00204887962545 255 51 211
0.00290749858744 255 51 211
0.00373330208526 255 49 213
0.00433747820111 255 49 213
0.00455986546398 255 50 213
0.00433747820111 255 50 213
0.00373330208526 255 52 214
0.00290749858744 255 52 214
0.00204887962545 255 54 215
0.00130642332847 255 49 210
0.000753740691637 255 55 207
0.000434870549116 255 47 202
0.000753740691637 255 48 203
0.00118210071139 255 42 202
0.00167748075871 255 42 202
0.00215392793018 255 39 203
0.00250250722566 255 39 203
0.00263081351481 255 40 203
0.00250250722566 255 40 203
0.00215392793018 255 43 205
0.00167748075871 255 43 205
0.00118210071139 255 44 205
0.000753740691637 255 40 201
0.000434870549116 254 47 199
0.000434870549116 255 163 93
0.000753740691637 255 167 96
0.00118210071139 255 167 96
0.00167748075871 255 170 99
0.00215392793018 255 172 101
0.00250250722566 255 173 102
0.00263081351481 255 175 104
0.00250250722566 255 173 102
0.00215392793018 255 174 103
0.00167748075871 255 193 98
0.00118210071139 254 190 95
0.000753740691637 237 192 89
0.000434870549116 236 191 88
0.000753740691637 255 165 95
0.00130642332847 255 168 97
0.00204887962545 255 168 97
0.00290749858744 255 172 101
0.00373330208526 255 175 104
0.00433747820111 255 176 105
0.00455986546398 255 177 106
0.00433747820111 255 175 104
0.00373330208526 255 175 104
0.00290749858744 255 196 101
0.00204887962545 255 192 97
0.00130642332847 240 195 92
0.000753740691637 237 192 89
0.00118210071139 255 166 99
0.00204887962545 255 168 100
0.00321328288319 255 168 100
0.00455986546398 255 170 102
0.00585498315243 255 173 105
0.00680251991709 255 174 106
0.00715129257136 255 174 106
0.00680251991709 255 175 104
0.00585498315243 255 176 105
0.00455986546398 255 192 102
0.00321328288319 255 188 98
0.00204887962545 252 193 92
0.00118210071139 250 191 90
0.00167748075871 255 167 100
0.00290749858744 255 170 102
0.00455986546398 255 170 102
0.00647075710589 255 173 105
0.00830861658918 255 174 106
0.00965323526301 255 175 107
0.0101481672185 255 175 107
0.00965323526301 255 176 105
0.00830861658918 255 177 106
0.00647075710589 255 193 103
0.00455986546398 255 191 101
0.00290749858744 253 194 93
0.00167748075871 252 193 92
0.00215392793018 255 167 102
0.00373330208526 255 170 102
0.00585498315243 255 170 102
0.00830861658918 255 172 104
0.010668474878 255 174 106
0.012394999431 255 174 106
0.0130305046414 255 175 107
0.012394999431 255 175 107
0.010668474878 255 175 107
0.00830861658918 255 181 104
0.00585498315243 255 180 103
0.00373330208526 255 186 100
0.00215392793018 255 183 97
0.00250250722566 255 167 102
0.00433747820111 255 170 102
0.00680251991709 255 170 102
0.00965323526301 255 172 104
0.012394999431 255 173 105
0.0144009347775 255 174 106
0.0151392864924 255 174 106
0.0144009347775 255 174 106
0.012394999431 255 174 106
0.00965323526301 255 181 104
0.00680251991709 255 180 103
0.00433747820111 255 187 101
0.00250250722566 255 187 101
0.00263081351481 255 164 109
0.00455986546398 255 170 107
0.00715129257136 255 173 110
0.0101481672185 255 174 106
0.0130305046414 255 175 107
0.0151392864924 255 175 104
0.0159154943092 255 175 104
0.0151392864924 255 172 104
0.0130305046414 255 172 104
0.0101481672185 255 178 104
0.00715129257136 255 178 104
0.00455986546398 255 183 102
0.00263081351481 255 183 102
0.00250250722566 255 163 108
0.00433747820111 255 170 107
0.00680251991709 255 173 110
0.00965323526301 255 175 107
0.012394999431 255 176 108
0.0144009347775 255 175 104
0.0151392864924 255 174 103
0.0144009347775 255 171 103
0.012394999431 255 173 105
0.00965323526301 255 179 105
0.00680251991709 255 179 105
0.00433747820111 255 183 102
0.00250250722566 255 183 102
0.00215392793018 235 193 116
0.00373330208526 255 184 114
0.00585498315243 255 189 119
0.00830861658918 255 183 109
0.010668474878 255 184 110
0.012394999431 255 176 104
0.0130305046414 255 176 104
0.012394999431 255 176 103
0.010668474878 255 176 103
0.00830861658918 255 176 103
0.00585498315243 255 177 104
0.00373330208526 255 178 103
0.00215392793018 255 178 103
0.00167748075871 237 195 118
0.00290749858744 255 188 118
0.00455986546398 255 190 120
0.00647075710589 255 184 110
0.00830861658918 255 184 110
0.00965323526301 255 176 104
0.0101481672185 255 176 104
0.00965323526301 255 176 103
0.00830861658918 255 177 104
0.00647075710589 255 176 103
0.00455986546398 255 178 105
0.00290749858744 255 182 107
0.00167748075871 255 182 107
0.00118210071139 229 202 142
0.00204887962545 253 195 134
0.00321328288319 253 195 134
0.00455986546398 255 189 120
0.00585498315243 255 188 119
0.00680251991709 255 179 107
0.00715129257136 255 179 107
0.00680251991709 255 175 104
0.00585498315243 255 176 105
0.00455986546398 255 173 103
0.00321328288319 255 175 105
0.00204887962545 255 175 106
0.00118210071139 255 176 107
0.000753740691637 234 207 147
0.00130642332847 254 196 135
0.00204887962545 254 196 135
0.00290749858744 255 189 120
0.00373330208526 255 188 119
0.00433747820111 255 178 106
0.00455986546398 255 179 107
0.00433747820111 255 175 104
0.00373330208526 255 176 105
0.00290749858744 255 172 102
0.00204887962545 255 175 105
0.00130642332847 255 175 106
0.000753740691637 255 174 105
0.000434870549116 221 205 165
0.000753740691637 235 205 152
0.00118210071139 233 203 150
0.00167748075871 245 197 133
0.00215392793018 244 196 132
0.00250250722566 255 186 120
0.00263081351481 255 187 121
0.00250250722566 255 174 109
0.00215392793018 255 177 112
0.00167748075871 255 172 111
0.00118210071139 255 173 112
0.000753740691637 255 176 103
0.000434870549116 255 173 100
0.000434870549116 160 221 84
0.000753740691637 163 224 87
0.00118210071139 183 223 91
0.00167748075871 183 223 91
0.00215392793018 194 219 92
0.00250250722566 196 221 94
0.00263081351481 201 216 93
0.00250250722566 201 216 93
0.00215392793018 210 210 94
0.00167748075871 209 209 93
0.00118210071139 204 209 91
0.000753740691637 204 209 91
0.000434870549116 185 217 88
0.000753740691637 212 204 84
0.00130642332847 216 208 88
0.00204887962545 255 208 97
0.00290749858744 255 210 99
0.00373330208526 255 198 96
0.00433747820111 255 198 96
0.00455986546398 255 198 95
0.00433747820111 255 198 95
0.00373330208526 255 188 93
0.00290749858744 255 189 94
0.00204887962545 255 194 94
0.00130642332847 255 193 93
0.000753740691637 238 202 89
0.00118210071139 218 210 90
0.00204887962545 226 218 98
0.00321328288319 255 211 100
0.00455986546398 255 210 99
0.00585498315243 255 202 100
0.00680251991709 255 203 101
0.00715129257136 255 205 102
0.00680251991709 255 205 102
0.00585498315243 255 196 101
0.00455986546398 255 197 102
0.00321328288319 255 206 106
0.00204887962545 255 209 109
0.00118210071139 251 215 102
0.00167748075871 255 204 102
0.00290749858744 255 204 102
0.00455986546398 255 183 93
0.00647075710589 255 184 94
0.00830861658918 255 183 100
0.00965323526301 255 185 102
0.0101481672185 255 186 101
0.00965323526301 255 185 100
0.00830861658918 255 182 99
0.00647075710589 255 182 99
0.00455986546398 255 183 97
0.00290749858744 255 185 99
0.00167748075871 255 191 100
0.00215392793018 255 210 108
0.00373330208526 255 201 99
0.00585498315243 255 177 87
0.00830861658918 255 187 97
0.010668474878 255 178 95
0.012394999431 255 169 86
0.0130305046414 255 178 93
0.012394999431 255 181 96
0.010668474878 255 177 94
0.00830861658918 255 180 97
0.00585498315243 255 181 95
0.00373330208526 255 180 94
0.00215392793018 255 188 97
0.00250250722566 255 197 103
0.00433747820111 255 189 95
0.00680251991709 255 179 98
0.00965323526301 255 183 102
0.012394999431 255 171 97
0.0144009347775 255 165 91
0.0151392864924 255 172 98
0.0144009347775 255 174 100
0.012394999431 255 171 98
0.00965323526301 255 172 99
0.00680251991709 255 170 98
0.00433747820111 255 171 99
0.00250250722566 255 178 96
0.00263081351481 255 196 102
0.00455986546398 255 193 99
0.00715129257136 255 183 102
0.0101481672185 255 179 98
0.0130305046414 255 175 101
0.0151392864924 255 178 104
0.0159154943092 255 173 99
0.0151392864924 255 171 97
0.0130305046414 255 170 97
0.0101481672185 255 171 98
0.00715129257136 255 170 98
0.00455986546398 255 171 99
0.00263081351481 255 177 95
0.00250250722566 255 194 100
0.00433747820111 255 191 97
0.00680251991709 255 184 104
0.00965323526301 255 185 105
0.012394999431 255 179 107
0.0144009347775 255 182 110
0.0151392864924 255 174 100
0.0144009347775 255 173 99
0.012394999431 255 172 98
0.00965323526301 255 173 99
0.00680251991709 255 175 99
0.00433747820111 255 177 101
0.00250250722566 255 186 101
0.00215392793018 255 195 101
0.00373330208526 255 193 99
0.00585498315243 255 184 104
0.00830861658918 255 184 104
0.010668474878 255 178 106
0.012394999431 255 180 108
0.0130305046414 255 180 106
0.012394999431 255 179 105
0.010668474878 255 180 106
0.00830861658918 255 178 104
0.00585498315243 255 178 102
0.00373330208526 255 179 103
0.00215392793018 255 189 104
0.00167748075871 255 196 101
0.00290749858744 255 195 100
0.00455986546398 255 184 103
0.00647075710589 255 186 105
0.00830861658918 255 181 108
0.00965323526301 255 182 109
0.0101481672185 255 182 107
0.00965323526301 255 182 107
0.00830861658918 255 185 110
0.00647075710589 255 186 111
0.00455986546398 255 189 110
0.00290749858744 255 189 110
0.00167748075871 255 200 105
0.00118210071139 255 195 100
0.00204887962545 255 198 103
0.00321328288319 255 186 105
0.00455986546398 255 187 106
0.00585498315243 255 183 110
0.00680251991709 255 182 109
0.00715129257136 255 183 108
0.00680251991709 255 184 109
0.00585498315243 255 185 110
0.00455986546398 255 186 111
0.00321328288319 255 190 111
0.00204887962545 255 187 108
0.00118210071139 255 195 100
0.000753740691637 198 225 100
0.00130642332847 196 223 98
0.00204887962545 209 222 101
0.00290749858744 215 228 107
0.00373330208526 243 215 108
0.00433747820111 242 214 107
0.00455986546398 253 208 109
0.00433747820111 250 205 106
0.00373330208526 249 207 107
0.00290749858744 247 205 105
0.00204887962545 233 209 103
0.00130642332847 232 208 102
0.000753740691637 192 219 96
0.000434870549116 192 219 94
0.000753740691637 192 219 94
0.00118210071139 205 218 97
0.00167748075871 206 219 98
0.00215392793018 233 205 98
0.00250250722566 235 207 100
0.00263081351481 244 199 100
0.00250250722566 244 199 100
0.00215392793018 242 200 100
0.00167748075871 241 199 99
0.00118210071139 228 204 98
0.000753740691637 227 203 97
0.000434870549116 188 215 92
0.000434870549116 232 166 224
0.000753740691637 234 168 226
0.00118210071139 255 149 222
0.00167748075871 255 148 221
0.00215392793018 255 140 224
0.00250250722566 255 141 225
0.00263081351481 255 150 227
0.00250250722566 255 149 226
0.00215392793018 245 147 214
0.00167748075871 236 138 205
0.00118210071139 186 165 206
0.000753740691637 187 166 207
0.000434870549116 151 183 213
0.000753740691637 239 173 231
0.00130642332847 241 175 233
0.00204887962545 255 159 232
0.00290749858744 255 153 226
0.00373330208526 255 142 226
0.00433747820111 255 145 229
0.00455986546398 255 154 231
0.00433747820111 255 150 227
0.00373330208526 252 154 221
0.00290749858744 243 145 212
0.00204887962545 189 168 209
0.00130642332847 186 165 206
0.000753740691637 150 182 212
0.00118210071139 255 164 225
0.00204887962545 255 165 226
0.00321328288319 255 142 211
0.00455986546398 255 131 200
0.00585498315243 255 124 196
0.00680251991709 255 133 205
0.00715129257136 255 136 201
0.00680251991709 255 141 206
0.00585498315243 255 145 213
0.00455986546398 255 143 211
0.00321328288319 252 156 213
0.00204887962545 243 147 204
0.00118210071139 177 170 211
0.00167748075871 255 158 219
0.00290749858744 255 159 220
0.00455986546398 255 133 202
0.00647075710589 255 129 198
0.00830861658918 255 136 208
0.00965323526301 255 136 208
0.0101481672185 255 135 200
0.00965323526301 255 138 203
0.00830861658918 255 138 206
0.00647075710589 255 144 212
0.00455986546398 255 165 222
0.00290749858744 246 150 207
0.00167748075871 179 172 213
0.00215392793018 255 150 210
0.00373330208526 255 150 210
0.00585498315243 255 133 197
0.00830861658918 255 133 197
0.010668474878 255 136 199
0.012394999431 255 140 203
0.0130305046414 255 136 200
0.012394999431 255 136 200
0.010668474878 255 135 203
0.00830861658918 255 138 206
0.00585498315243 255 145 212
0.00373330208526 255 133 200
0.00215392793018 220 153 214
0.00250250722566 255 151 211
0.00433747820111 255 151 211
0.00680251991709 255 134 198
0.00965323526301 255 133 197
0.012394999431 255 137 200
0.0144009347775 255 137 200
0.0151392864924 255 138 202
0.0144009347775 255 135 199
0.012394999431 255 136 204
0.00965323526301 255 136 204
0.00680251991709 255 143 210
0.00433747820111 255 133 200
0.00250250722566 223 156 217
0.00263081351481 255 157 221
0.00455986546398 255 150 214
0.00715129257136 255 136 200
0.0101481672185 255 131 195
0.0130305046414 255 131 196
0.0151392864924 255 131 196
0.0159154943092 255 128 200
0.0151392864924 255 128 200
0.0130305046414 255 130 205
0.0101481672185 255 133 208
0.00715129257136 255 143 215
0.00455986546398 255 132 204
0.00263081351481 230 151 216
0.00250250722566 255 155 219
0.00433747820111 255 153 217
0.00680251991709 255 137 201
0.00965323526301 255 132 196
0.012394999431 255 130 195
0.0144009347775 255 128 193
0.0151392864924 255 119 191
0.0144009347775 255 124 196
0.012394999431 255 131 206
0.00965323526301 255 133 208
0.00680251991709 255 145 217
0.00433747820111 255 136 208
0.00250250722566 230 151 216
0.00215392793018 255 155 220
0.00373330208526 255 158 223
0.00585498315243 255 138 209
0.00830861658918 255 138 209
0.010668474878 255 131 206
0.012394999431 255 128 203
0.0130305046414 255 125 204
0.012394999431 255 126 205
0.010668474878 255 133 214
0.00830861658918 255 135 216
0.00585498315243 255 155 221
0.00373330208526 255 147 213
0.00215392793018 214 156 218
0.00167748075871 255 151 216
0.00290749858744 255 155 220
0.00455986546398 255 138 209
0.00647075710589 255 142 213
0.00830861658918 255 138 213
0.00965323526301 255 138 213
0.0101481672185 255 130 209
0.00965323526301 255 127 206
0.00830861658918 255 131 212
0.00647075710589 255 130 211
0.00455986546398 255 149 215
0.00290749858744 255 144 210
0.00167748075871 213 155 217
0.00118210071139 227 166 218
0.00204887962545 233 172 224
0.00321328288319 255 147 221
0.00455986546398 255 150 224
0.00585498315243 255 142 225
0.00680251991709 255 140 223
0.00715129257136 255 141 225
0.00680251991709 255 143 227
0.00585498315243 255 147 229
0.00455986546398 255 137 219
0.00321328288319 219 159 220
0.00204887962545 217 157 218
0.00118210071139 182 164 220
0.000753740691637 219 158 210
0.00130642332847 227 166 218
0.00204887962545 255 146 220
0.00290749858744 255 148 222
0.00373330208526 255 135 218
0.00433747820111 255 137 220
0.00455986546398 255 136 220
0.00433747820111 255 133 217
0.00373330208526 255 138 220
0.00290749858744 255 134 216
0.00204887962545 217 157 218
0.00130642332847 214 154 215
0.000753740691637 181 163 219
0.000434870549116 155 167 215
0.000753740691637 162 174 222
0.00118210071139 207 155 220
0.00167748075871 215 163 228
0.00215392793018 240 155 231
0.00250250722566 236 151 227
0.00263081351481 255 152 237
0.00250250722566 255 152 237
0.00215392793018 240 149 230
0.00167748075871 236 145 226
0.00118210071139 181 169 223
0.000753740691637 179 167 221
0.000434870549116 159 170 218
0.000434870549116 255 43 97
0.000753740691637 255 39 93
0.00118210071139 255 41 110
0.00167748075871 255 48 117
0.00215392793018 255 45 107
0.00250250722566 255 38 100
0.00263081351481 255 33 86
0.00250250722566 255 56 109
0.00215392793018 255 51 102
0.00167748075871 255 50 101
0.00118210071139 255 58 101
0.000753740691637 255 47 90
0.000434870549116 248 57 97
0.000753740691637 255 40 102
0.00130642332847 255 39 101
0.00204887962545 255 28 100
0.00290749858744 255 42 114
0.00373330208526 255 43 110
0.00433747820111 255 36 103
0.00455986546398 255 25 88
0.00433747820111 255 48 111
0.00373330208526 255 41 102
0.00290749858744 255 40 101
0.00204887962545 255 52 103
0.00130642332847 255 41 92
0.000753740691637 255 52 98
0.00118210071139 255 42 104
0.00204887962545 255 39 101
0.00321328288319 255 29 101
0.00455986546398 255 44 116
0.00585498315243 255 47 114
0.00680251991709 255 37 104
0.00715129257136 255 37 100
0.00680251991709 255 46 109
0.00585498315243 255 45 106
0.00455986546398 255 40 101
0.00321328288319 255 51 102
0.00204887962545 255 45 96
0.00118210071139 255 51 97
0.00167748075871 255 51 111
0.00290749858744 255 43 103
0.00455986546398 255 26 92
0.00647075710589 255 69 135
0.00830861658918 255 50 113
0.00965323526301 255 50 113
0.0101481672185 255 38 105
0.00965323526301 255 37 104
0.00830861658918 255 37 102
0.00647075710589 255 37 102
0.00455986546398 255 46 104
0.00290749858744 255 38 96
0.00167748075871 255 43 92
0.00215392793018 255 53 113
0.00373330208526 255 46 106
0.00585498315243 255 36 102
0.00830861658918 255 55 121
0.010668474878 255 64 127
0.012394999431 255 51 114
0.0130305046414 255 40 107
0.012394999431 255 39 106
0.010668474878 255 39 104
0.00830861658918 255 37 102
0.00585498315243 255 43 101
0.00373330208526 255 38 96
0.00215392793018 255 48 97
0.00250250722566 255 64 118
0.00433747820111 255 55 109
0.00680251991709 255 53 112
0.00965323526301 255 50 109
0.012394999431 255 49 109
0.0144009347775 255 51 111
0.0151392864924 255 47 111
0.0144009347775 255 45 109
0.012394999431 255 42 104
0.00965323526301 255 40 102
0.00680251991709 255 43 101
0.00433747820111 255 42 100
0.00250250722566 255 51 100
0.00263081351481 255 62 116
0.00455986546398 255 56 110
0.00715129257136 255 51 110
0.0101481672185 255 57 116
0.0130305046414 255 53 113
0.0151392864924 255 54 114
0.0159154943092 255 50 114
0.0151392864924 255 47 111
0.0130305046414 255 43 105
0.0101481672185 255 41 103
0.00715129257136 255 46 104
0.00455986546398 255 45 103
0.00263081351481 255 50 99
0.00250250722566 255 53 104
0.00433747820111 255 59 110
0.00680251991709 255 50 110
0.00965323526301 255 51 111
0.012394999431 255 34 98
0.0144009347775 255 32 96
0.0151392864924 255 42 106
0.0144009347775 255 53 117
0.012394999431 255 47 109
0.00965323526301 255 47 109
0.00680251991709 255 46 104
0.00433747820111 255 43 101
0.00250250722566 255 49 98
0.00215392793018 255 52 103
0.00373330208526 255 60 111
0.00585498315243 255 50 110
0.00830861658918 255 50 110
0.010668474878 255 41 105
0.012394999431 255 43 107
0.0130305046414 255 45 109
0.012394999431 255 46 110
0.010668474878 255 56 118
0.00830861658918 255 44 106
0.00585498315243 255 45 103
0.00373330208526 255 42 100
0.00215392793018 255 49 98
0.00167748075871 255 54 106
0.00290749858744 255 61 113
0.00455986546398 255 54 111
0.00647075710589 255 52 109
0.00830861658918 255 48 113
0.00965323526301 255 43 108
0.0101481672185 255 42 109
0.00965323526301 255 42 109
0.00830861658918 255 56 121
0.00647075710589 255 44 109
0.00455986546398 255 43 103
0.00290749858744 255 42 102
0.00167748075871 255 50 101
0.00118210071139 255 59 111
0.00204887962545 255 56 108
0.00321328288319 255 43 100
0.00455986546398 255 52 109
0.00585498315243 255 54 119
0.00680251991709 255 42 107
0.00715129257136 255 42 109
0.00680251991709 255 41 108
0.00585498315243 255 49 114
0.00455986546398 255 49 114
0.00321328288319 255 42 102
0.00204887962545 255 42 102
0.00118210071139 255 50 101
0.000753740691637 255 54 105
0.00130642332847 255 58 109
0.00204887962545 255 36 109
0.00290749858744 255 46 119
0.00373330208526 255 40 117
0.00433747820111 255 29 106
0.00455986546398 255 42 112
0.00433747820111 255 42 112
0.00373330208526 255 47 114
0.00290749858744 255 51 118
0.00204887962545 255 43 107
0.00130642332847 255 40 104
0.000753740691637 255 47 101
0.000434870549116 255 51 102
0.000753740691637 255 57 108
0.00118210071139 255 41 114
0.00167748075871 255 44 117
0.00215392793018 255 40 117
0.00250250722566 255 34 111
0.00263081351481 255 42 112
0.00250250722566 255 42 112
0.00215392793018 255 44 111
0.00167748075871 255 49 116
0.00118210071139 255 40 104
0.000753740691637 255 41 105
0.000434870549116 255 53 107
0.000434870549116 140 228 84
0.000753740691637 140 228 84
0.00118210071139 163 219 82
0.00167748075871 166 222 85
0.00215392793018 186 215 87
0.00250250722566 187 216 88
0.00263081351481 204 207 90
0.00250250722566 204 207 90
0.00215392793018 214 202 90
0.00167748075871 214 202 90
0.00118210071139 212 203 90
0.000753740691637 211 202 89
0.000434870549116 197 208 88
0.000753740691637 140 228 84
0.00130642332847 141 229 85
0.00204887962545 165 221 84
0.00290749858744 168 224 87
0.00373330208526 188 217 89
0.00433747820111 191 220 92
0.00455986546398 210 213 96
0.00433747820111 211 214 97
0.00373330208526 221 209 97
0.00290749858744 221 209 97
0.00204887962545 218 209 96
0.00130642332847 216 207 94
0.000753740691637 199 210 90
0.00118210071139 188 211 89
0.00204887962545 190 213 91
0.00321328288319 244 202 98
0.00455986546398 246 204 100
0.00585498315243 255 194 102
0.00680251991709 255 197 105
0.00715129257136 255 193 106
0.00680251991709 255 194 107
0.00585498315243 255 190 106
0.00455986546398 255 189 105
0.00321328288319 255 193 103
0.00204887962545 255 190 100
0.00118210071139 255 194 98
0.00167748075871 196 219 97
0.00290749858744 201 224 102
0.00455986546398 247 205 101
0.00647075710589 249 207 103
0.00830861658918 255 198 106
0.00965323526301 255 199 107
0.0101481672185 255 192 105
0.00965323526301 255 192 105
0.00830861658918 255 188 104
0.00647075710589 255 188 104
0.00455986546398 255 194 104
0.00290749858744 255 191 101
0.00167748075871 255 195 99
0.00215392793018 237 201 99
0.00373330208526 240 204 102
0.00585498315243 255 189 107
0.00830861658918 255 188 106
0.010668474878 255 176 105
0.012394999431 255 176 105
0.0130305046414 255 174 101
0.012394999431 255 174 101
0.010668474878 255 174 103
0.00830861658918 255 174 103
0.00585498315243 255 184 105
0.00373330208526 255 179 100
0.00215392793018 255 188 102
0.00250250722566 245 209 107
0.00433747820111 248 212 110
0.00680251991709 255 187 105
0.00965323526301 255 184 102
0.012394999431 255 171 100
0.0144009347775 255 171 100
0.0151392864924 255 173 100
0.0144009347775 255 174 101
0.012394999431 255 172 101
0.00965323526301 255 174 103
0.00680251991709 255 183 104
0.00433747820111 255 183 104
0.00250250722566 255 191 105
0.00263081351481 255 193 107
0.00455986546398 255 191 105
0.00715129257136 255 175 105
0.0101481672185 255 174 104
0.0130305046414 255 171 104
0.0151392864924 255 171 104
0.0159154943092 255 168 102
0.0151392864924 255 168 102
0.0130305046414 255 171 101
0.0101481672185 255 171 101
0.00715129257136 255 175 101
0.00455986546398 255 180 106
0.00263081351481 255 189 107
0.00250250722566 255 193 107
0.00433747820111 255 193 107
0.00680251991709 255 177 107
0.00965323526301 255 175 105
0.012394999431 255 172 105
0.0144009347775 255 172 105
0.0151392864924 255 168 102
0.0144009347775 255 169 103
0.012394999431 255 171 101
0.00965323526301 255 171 101
0.00680251991709 255 175 101
0.00433747820111 255 180 106
0.00250250722566 255 189 107
0.00215392793018 255 189 107
0.00373330208526 255 189 107
0.00585498315243 255 177 108
0.00830861658918 255 176 107
0.010668474878 255 173 107
0.012394999431 255 173 107
0.0130305046414 255 171 103
0.012394999431 255 171 103
0.010668474878 255 172 103
0.00830861658918 255 172 103
0.00585498315243 255 177 103
0.00373330208526 255 181 107
0.00215392793018 255 194 112
0.00167748075871 255 189 107
0.00290749858744 255 190 108
0.00455986546398 255 177 108
0.00647075710589 255 177 108
0.00830861658918 255 174 108
0.00965323526301 255 173 107
0.0101481672185 255 173 105
0.00965323526301 255 173 105
0.00830861658918 255 172 103
0.00647075710589 255 174 105
0.00455986546398 255 179 105
0.00290749858744 255 181 107
0.00167748075871 255 194 112
0.00118210071139 255 204 107
0.00204887962545 255 205 108
0.00321328288319 255 193 109
0.00455986546398 255 192 108
0.00585498315243 255 185 108
0.00680251991709 255 185 108
0.00715129257136 255 180 105
0.00680251991709 255 180 105
